id,person_name,updated,reviewed,performance,potential,category,peformance_potential,feedback_sent,polarity,confidence,word_count
637,Theodor Peters,False,False,High,High,9,9: High : High,"Overall, I can't think of anything specific to improve...just keep doing what you're doing, and we'll make it through these tough times we're all in.",POSITIVE,0.998040497303009,25
637,Theodor Peters,False,False,High,High,9,9: High : High,That's about all I can say here.,NEGATIVE,0.9429126381874084,7
639,Theodor Peters,False,False,High,High,9,9: High : High,Theodor has consistently been a very promising performer all through his tenure.,POSITIVE,0.9986514449119568,12
639,Theodor Peters,False,False,High,High,9,9: High : High,People always look up to him for inspiration and motivation.,POSITIVE,0.9978064894676208,10
639,Theodor Peters,False,False,High,High,9,9: High : High,He is always full of energy and enthusiasm to work to the best of his capabilities and at the same time make it possible for the team to excel as a whole.,POSITIVE,0.9987766146659851,32
639,Theodor Peters,False,False,High,High,9,9: High : High,"He's the star performer of the team through and through, giving his all for the growth of the team.",POSITIVE,0.9983788728713989,19
640,Theodor Peters,False,False,High,High,9,9: High : High,"Theodor exhibits exceptional work ethic, and is able to complete tasks independently.",POSITIVE,0.9997367262840271,12
640,Theodor Peters,False,False,High,High,9,9: High : High,His work product is consistently accurate and on time.,POSITIVE,0.9997054934501648,9
640,Theodor Peters,False,False,High,High,9,9: High : High,He should accept more challenging work engagements when offered.,NEGATIVE,0.985536515712738,9
640,Theodor Peters,False,False,High,High,9,9: High : High,Theodor is an asset to the organization and has the ability to excel further.,POSITIVE,0.9989774227142334,14
641,Graysen Sellers,False,True,High,High,9,9: High : High,Graysen is an exemplary employee and we should do our best to retain him.,POSITIVE,0.9951763153076172,14
641,Graysen Sellers,False,True,High,High,9,9: High : High,"He is proactive, diligent, a natural leader, and an effective communicator.",POSITIVE,0.9983038902282715,11
641,Graysen Sellers,False,True,High,High,9,9: High : High,His numbers from the past quarter really speak for themselves.,POSITIVE,0.9884507656097412,10
641,Graysen Sellers,False,True,High,High,9,9: High : High,"But looking past the metrics, his attitude and demeanor suggest that he wants to be here and do well.",NEGATIVE,0.5181833505630493,19
641,Graysen Sellers,False,True,High,High,9,9: High : High,We should do everything in our power to ensure that he has everything he needs to succeed.,POSITIVE,0.9980863332748413,17
642,Graysen Sellers,False,False,High,High,9,9: High : High,Graysen sellers is the best person in the whole team.,POSITIVE,0.9993721842765808,10
642,Graysen Sellers,False,False,High,High,9,9: High : High,he is the star performer .,POSITIVE,0.9996494054794312,6
642,Graysen Sellers,False,False,High,High,9,9: High : High,And his performance and potential are too high .,NEGATIVE,0.997132420539856,9
642,Graysen Sellers,False,False,High,High,9,9: High : High,he always supports his team by giving his best .,POSITIVE,0.9967164397239685,10
643,Graysen Sellers,False,False,High,High,9,9: High : High,Graysen Sellers investigative skills has provided a key resource for a team focused on solving glitches.,POSITIVE,0.9992197751998901,16
643,Graysen Sellers,False,False,High,High,9,9: High : High,His ability to quickly assess a problem and identify potential solutions is key to his excellent performance.,POSITIVE,0.9996700286865234,17
644,Madison Cleveland,False,False,High,High,9,9: High : High,Madison's work is of the highest quality.,POSITIVE,0.9997139573097229,7
644,Madison Cleveland,False,False,High,High,9,9: High : High,He consistently turns in work on time.,POSITIVE,0.9985376596450806,7
644,Madison Cleveland,False,False,High,High,9,9: High : High,Madison should seek more challenging projects to gain more exposure and experience in the organization.,NEGATIVE,0.9980962872505188,15
644,Madison Cleveland,False,False,High,High,9,9: High : High,He has the ability to succeed at a higher level.,POSITIVE,0.9998455047607422,10
645,Madison Cleveland,False,False,High,High,9,9: High : High,Madison has proven himself to be a dedicated and loyal member of the team and of the company.,POSITIVE,0.9990699887275696,18
645,Madison Cleveland,False,False,High,High,9,9: High : High,He has outstanding technical skills and is always ready to help train and mentor more junior associates.,POSITIVE,0.9971408843994141,17
645,Madison Cleveland,False,False,High,High,9,9: High : High,Madison is reliable and dependable and can always be counted on the deliver excellent work.,POSITIVE,0.996751070022583,15
645,Madison Cleveland,False,False,High,High,9,9: High : High,He is a great team player and it is a pleasure to have him on the team.,POSITIVE,0.9897763729095459,17
646,Madison Cleveland,False,False,High,High,9,9: High : High,Madison has been a great staff member for the year he has been here.,POSITIVE,0.9978185892105103,14
646,Madison Cleveland,False,False,High,High,9,9: High : High,He shows time and time again that he is willing for whatever task or role he is assigned to.,POSITIVE,0.9984866380691528,19
646,Madison Cleveland,False,False,High,High,9,9: High : High,"Whether on the front line or working behind the scene, he has shown adaptability and skill at even the most complex of projects.",POSITIVE,0.9999375343322754,23
646,Madison Cleveland,False,False,High,High,9,9: High : High,He is well on his way in the company to being a top tier employee.,POSITIVE,0.996152937412262,15
647,Graysen Sellers,False,False,High,High,9,9: High : High,"Graysen Sellers, how much there is to say of his diligence.",POSITIVE,0.8140724301338196,11
647,Graysen Sellers,False,False,High,High,9,9: High : High,His work a culmination natural talents and hard work of decades.,POSITIVE,0.9987596273422241,11
647,Graysen Sellers,False,False,High,High,9,9: High : High,This company wouldn't be where it is today if not for him.,NEGATIVE,0.9450827240943909,12
647,Graysen Sellers,False,False,High,High,9,9: High : High,Graysen faced many trials and tribulations along the way but never folded under the distress.,POSITIVE,0.9351931810379028,15
647,Graysen Sellers,False,False,High,High,9,9: High : High,An example for us surely to all strive to be.,POSITIVE,0.9987693428993225,10
648,Graysen Sellers,False,False,High,High,9,9: High : High,I'm blown away by Graysen's willingness to proactively jump in and seek new challenges at work.,POSITIVE,0.9608710408210754,16
648,Graysen Sellers,False,False,High,High,9,9: High : High,"More than once, he's pitched in for colleagues who would have been unable to meet their deadlines if not for his assistance.",POSITIVE,0.9993595480918884,22
648,Graysen Sellers,False,False,High,High,9,9: High : High,"More than once, he's pitched in to wrap up a particularly difficult client or project.",POSITIVE,0.9982694387435913,15
648,Graysen Sellers,False,False,High,High,9,9: High : High,His work product is flawless and I've never spotted an error.,POSITIVE,0.9994251728057861,11
648,Graysen Sellers,False,False,High,High,9,9: High : High,"I believe that Graysen can be a significant performer at our company moving forward, with more room to grow.",POSITIVE,0.998347282409668,19
649,Graysen Sellers,False,False,High,High,9,9: High : High,Graysen is a stellar co-worker.,POSITIVE,0.999114453792572,5
649,Graysen Sellers,False,False,High,High,9,9: High : High,He is constantly trying to improve himself and is always looking for feedback.,POSITIVE,0.6109743118286133,13
649,Graysen Sellers,False,False,High,High,9,9: High : High,He is very proactive and tries to learn something new every day.,POSITIVE,0.9888073205947876,12
649,Graysen Sellers,False,False,High,High,9,9: High : High,This would probably explain why his work is always so high quality.,POSITIVE,0.9958881735801697,12
649,Graysen Sellers,False,False,High,High,9,9: High : High,"He consistently produces very high quality work, is very detail orientated, and works well with everyone.",POSITIVE,0.998056173324585,16
649,Graysen Sellers,False,False,High,High,9,9: High : High,All in all a very strong worker who will only improve with time.,POSITIVE,0.9982213377952576,13
650,Madison Cleveland,False,False,High,High,9,9: High : High,Madison is someone that I've come to rely on so heavily that I can't imagine working on a team without her.,POSITIVE,0.9975480437278748,21
650,Madison Cleveland,False,False,High,High,9,9: High : High,She is my number one employee in terms of sales and revenue.,POSITIVE,0.9981830716133118,12
650,Madison Cleveland,False,False,High,High,9,9: High : High,She is aggressive about getting new clients and she maintains one of the best client portfolios I've seen in all of my years of working.,POSITIVE,0.9976130723953247,25
650,Madison Cleveland,False,False,High,High,9,9: High : High,She is incredibly dedicated to closing every sale and is an expert negotiator.,POSITIVE,0.9912876486778259,13
650,Madison Cleveland,False,False,High,High,9,9: High : High,"I believe she has a lot of room to grow at our company because she's so fearless about learning from her mistakes and correcting them - and moreover, she's so ambitious that she really wants to move up.",POSITIVE,0.9978725910186768,38
652,Madison Cleveland,False,False,High,High,9,9: High : High,Madison is an outstanding employee.,POSITIVE,0.9928655624389648,5
652,Madison Cleveland,False,False,High,High,9,9: High : High,She consistently creates the highest quality work possible that always exceeds expectations.,POSITIVE,0.9996927976608276,12
652,Madison Cleveland,False,False,High,High,9,9: High : High,She rarely makes mistakes and when she does she is very open to criticism and feedback from others.,POSITIVE,0.9790840148925781,18
652,Madison Cleveland,False,False,High,High,9,9: High : High,I have never seen her make the same mistake twice and she has the potential to vastly improve herself as she gains more experience.,POSITIVE,0.5509940981864929,24
653,Niko Oliver,False,False,High,High,9,9: High : High,The output of work from Niko has been without compare since his hiring.,NEGATIVE,0.6444095373153687,13
653,Niko Oliver,False,False,High,High,9,9: High : High,He is a fast learner who has mastered all the tasks where he has been placed in the department.,POSITIVE,0.9981619715690613,19
653,Niko Oliver,False,False,High,High,9,9: High : High,"Even employees who have been there longer than he has tend to look towards him for guidance, showing he is a natural.",POSITIVE,0.9989014863967896,22
653,Niko Oliver,False,False,High,High,9,9: High : High,"He has a lot of drive and intelligence, which will allow him to go far with the company.",POSITIVE,0.9930562376976013,18
654,Niko Oliver,False,False,High,High,9,9: High : High,I'm totally impressed by every assignment that comes to me from Niko.,POSITIVE,0.999784529209137,12
654,Niko Oliver,False,False,High,High,9,9: High : High,Niko is only a fourth-year associate but his work product would suggest to me that he's an eighth-year associate given how complex and sophisticated his markups on reports are.,POSITIVE,0.9972711205482483,29
654,Niko Oliver,False,False,High,High,9,9: High : High,"Moreover, he is always brainstorming ideas for new reports to cover.",POSITIVE,0.9979926347732544,11
654,Niko Oliver,False,False,High,High,9,9: High : High,I can see him going far as a leader in our department because he is thoughtful about giving feedback to younger colleagues and he is incredibly well respected within our department.,POSITIVE,0.9949284791946411,31
655,Niko Oliver,False,False,High,High,9,9: High : High,I rate Niko Oliver to be Category 9: 'Star'.,POSITIVE,0.6483543515205383,9
655,Niko Oliver,False,False,High,High,9,9: High : High,"Niko is nice, hardworking.",POSITIVE,0.9989795088768005,4
655,Niko Oliver,False,False,High,High,9,9: High : High,His performance is satisfying.,POSITIVE,0.9983313679695129,4
655,Niko Oliver,False,False,High,High,9,9: High : High,He has great potential to success in future.,POSITIVE,0.989679217338562,8
656,Emilie Carroll,False,False,High,High,9,9: High : High,Emilie is such an absolute pleasure to work with.,POSITIVE,0.998719334602356,9
656,Emilie Carroll,False,False,High,High,9,9: High : High,Every time I hand an assignment off to her I know that it's landing in extremely capable hands.,POSITIVE,0.9989657402038574,18
656,Emilie Carroll,False,False,High,High,9,9: High : High,"She is diligent and is willing to stay in the office as late as necessary to get the job done, even if that means she doesn't get out of the office until 10pm.",POSITIVE,0.9554830193519592,33
656,Emilie Carroll,False,False,High,High,9,9: High : High,"She is such a team player and I have no doubt that she will continue to experience exponential growth in her leadership abilities, especially after she attends the upcoming Women's Leadership Conference next month.",POSITIVE,0.9977580904960632,34
657,Emilie Carroll,False,False,High,High,9,9: High : High,Emilie is the next level for this company.,POSITIVE,0.9869977235794067,8
657,Emilie Carroll,False,False,High,High,9,9: High : High,She strives everyday to give it her all and is always working hard.,POSITIVE,0.9941832423210144,13
657,Emilie Carroll,False,False,High,High,9,9: High : High,Emilie has wonderful ideas and is always willing to listen to others ideas.,POSITIVE,0.9942124485969543,13
657,Emilie Carroll,False,False,High,High,9,9: High : High,Emilie is always helping others out when needed and picking up slack when its there.,POSITIVE,0.9987974166870117,15
658,Emilie Carroll,False,False,High,High,9,9: High : High,Emilie Carroll is one of the best workers at the company as she embodies our company mission and turns in flawless work.,POSITIVE,0.9990966320037842,22
658,Emilie Carroll,False,False,High,High,9,9: High : High,She is never late and contributes to every group discussion.,POSITIVE,0.9972389936447144,10
658,Emilie Carroll,False,False,High,High,9,9: High : High,She has been promoted twice and shows potential to keep climbing the ladder.,POSITIVE,0.9920786023139954,13
658,Emilie Carroll,False,False,High,High,9,9: High : High,She is loved by her co-workers and her supervisors trust her with detailed and time sensitive projects.,POSITIVE,0.9918940663337708,17
658,Emilie Carroll,False,False,High,High,9,9: High : High,She rarely makes mistakes and when she does she immediately fixes them to the best of her ability.,POSITIVE,0.9997650980949402,18
659,Blake Rodriquez,False,False,High,High,9,9: High : High,Blake is nothing but outstanding as a worker.,POSITIVE,0.9987396597862244,8
659,Blake Rodriquez,False,False,High,High,9,9: High : High,"The company sees Blake as the key component to reaching their goals, long term and short term.",POSITIVE,0.9991499185562134,17
659,Blake Rodriquez,False,False,High,High,9,9: High : High,"Nothing about this person is lack-luster, and his work can back that up.",NEGATIVE,0.9836853742599487,13
659,Blake Rodriquez,False,False,High,High,9,9: High : High,The company can really see great potential in this individual and hope to keep him around to help advance everyone in the company to a better position.,POSITIVE,0.9946940541267395,27
660,Blake Rodriquez,False,False,High,High,9,9: High : High,"Blake is an exemplary employee, with even more room to grow.",POSITIVE,0.9978000521659851,11
660,Blake Rodriquez,False,False,High,High,9,9: High : High,"Blake is consistent in his work, and does not hesitate to ask questions.",POSITIVE,0.999889612197876,13
660,Blake Rodriquez,False,False,High,High,9,9: High : High,"When a problem arises, he is also quick to fix it, or bring it up with his supervisor when needed.",POSITIVE,0.9986438155174255,20
660,Blake Rodriquez,False,False,High,High,9,9: High : High,Blake is truly a star employee and has become a valuable member of our community.,POSITIVE,0.9976861476898193,15
660,Blake Rodriquez,False,False,High,High,9,9: High : High,"His timeliness, efficiency, and adaptability are all above his peers.",POSITIVE,0.9971920847892761,10
661,Blake Rodriquez,False,False,High,High,9,9: High : High,Blake is a super star and makes his team members around him better by leading by example.,POSITIVE,0.9995480179786682,17
661,Blake Rodriquez,False,False,High,High,9,9: High : High,He puts his all into his work and you can tell he cares about doing a quality job.,POSITIVE,0.9986816048622131,18
661,Blake Rodriquez,False,False,High,High,9,9: High : High,He's efficient and super motivated to always learn the next big thing.,POSITIVE,0.9992014765739441,12
661,Blake Rodriquez,False,False,High,High,9,9: High : High,I am confident that Blake will excel in any role he's put in front of him.,POSITIVE,0.9996966123580933,16
662,Jamie Chandler,False,False,High,High,9,9: High : High,Jamie is the top performing member on the team.,POSITIVE,0.9993246793746948,9
662,Jamie Chandler,False,False,High,High,9,9: High : High,He delivers the assigned tasks before timelines and goes above and beyond to help the colleagues.,POSITIVE,0.9986604452133179,16
662,Jamie Chandler,False,False,High,High,9,9: High : High,He understands the set processes well and often comes with innovative ideas to solve unique business problems.,POSITIVE,0.9993441700935364,17
662,Jamie Chandler,False,False,High,High,9,9: High : High,"He is not afraid to experiment, share new ideas and learn new tools/technologies.",POSITIVE,0.9998804330825806,13
662,Jamie Chandler,False,False,High,High,9,9: High : High,One person every team should have.,POSITIVE,0.9995705485343933,6
664,Jamie Chandler,False,False,High,High,9,9: High : High,Jamie is a self starter that delivers work on time and under budget.,POSITIVE,0.9987490177154541,13
664,Jamie Chandler,False,False,High,High,9,9: High : High,Jamie should high potential and is considered a very valued team member.,POSITIVE,0.9987354874610901,12
664,Jamie Chandler,False,False,High,High,9,9: High : High,Jamie should be considered for future promotions.,NEGATIVE,0.9571775197982788,7
664,Jamie Chandler,False,False,High,High,9,9: High : High,Jamie shows a deep understanding of his work and needs minimum supervision.,POSITIVE,0.9951752424240112,12
665,Jamie Chandler,False,False,High,High,9,9: High : High,Jamie is an absolutely astounding worker.,POSITIVE,0.9989147186279297,6
665,Jamie Chandler,False,False,High,High,9,9: High : High,She consistently produces work that far exceeds our expectations and I do not have enough good things to say about her.,POSITIVE,0.9957077503204346,21
665,Jamie Chandler,False,False,High,High,9,9: High : High,She works very well with teammates and independently.,POSITIVE,0.99665367603302,8
665,Jamie Chandler,False,False,High,High,9,9: High : High,Further more she has proven her self capable of rapidly improving her self wherever possible.,POSITIVE,0.9973378777503967,15
665,Jamie Chandler,False,False,High,High,9,9: High : High,She is an amazing worker and will only improve with more experience.,POSITIVE,0.9765148162841797,12
666,Jamie Chandler,False,False,High,High,9,9: High : High,Jamie Chandler is a problem spotter and norm challenger.,POSITIVE,0.9879307746887207,9
666,Jamie Chandler,False,False,High,High,9,9: High : High,He completes quality works efficiently.,POSITIVE,0.9987146854400635,5
666,Jamie Chandler,False,False,High,High,9,9: High : High,He is also a great collaborator.,POSITIVE,0.9991771578788757,6
666,Jamie Chandler,False,False,High,High,9,9: High : High,He has a lot of potential in this career.,POSITIVE,0.9989210367202759,9
667,Talia Evans,False,False,High,High,9,9: High : High,I want to do everything in my power to keep Talia a member of our team.,POSITIVE,0.9993577599525452,16
667,Talia Evans,False,False,High,High,9,9: High : High,"Wow - I'm consistently blown away by her dedication to her work, her willingness to mentor younger colleagues, the quality of her work product, and her attention to detail.",POSITIVE,0.9986887574195862,29
667,Talia Evans,False,False,High,High,9,9: High : High,She is a star in every way and I believe her future shines incredibly bright.,POSITIVE,0.9987419247627258,15
667,Talia Evans,False,False,High,High,9,9: High : High,"She strives to improve herself every day and is constantly asking for feedback, looking for the next opportunity to prove herself and her skills.",POSITIVE,0.5109117031097412,24
667,Talia Evans,False,False,High,High,9,9: High : High,She has a great future here in our department.,POSITIVE,0.9916346073150635,9
668,Talia Evans,False,True,High,High,9,9: High : High,Talia Evans has been a Star for our company over the past quarter.,POSITIVE,0.9993323683738708,13
668,Talia Evans,False,True,High,High,9,9: High : High,She has demonstrated high performance by meeting all of her goals and completing tasks efficiently and in a timely manner.,POSITIVE,0.99809330701828,20
668,Talia Evans,False,True,High,High,9,9: High : High,Talia has also shown the high potential that we look for to develop into a valuable member of the company.,POSITIVE,0.9993627667427063,20
668,Talia Evans,False,True,High,High,9,9: High : High,She has overcome and exceeded expectations this quarter.,POSITIVE,0.9983649849891663,8
669,Talia Evans,False,False,High,High,9,9: High : High,"Ava, your work looks great!",POSITIVE,0.9987144470214844,5
669,Talia Evans,False,False,High,High,9,9: High : High,It's clear that you care about your work and take the time to do it correctly.,POSITIVE,0.9989835619926453,16
670,Talia Evans,False,False,High,High,9,9: High : High,Talia Evans proves to be an exceptional employee.,POSITIVE,0.9977317452430725,8
670,Talia Evans,False,False,High,High,9,9: High : High,She consistently delivers a perfect performance.,POSITIVE,0.9986315369606018,6
670,Talia Evans,False,False,High,High,9,9: High : High,Talia is also capable of advancing significantly within the company.,POSITIVE,0.9986923336982727,10
670,Talia Evans,False,False,High,High,9,9: High : High,She is capable of progressing her career.,POSITIVE,0.9920016527175903,7
671,Talia Evans,False,False,High,High,9,9: High : High,Talia Evans has earned the star performance rating during the current evaluation period.,POSITIVE,0.9965760111808777,13
671,Talia Evans,False,False,High,High,9,9: High : High,During this time she was given the leadership role in 3 projects and selected to lead in 2 others.,POSITIVE,0.9982410669326782,19
671,Talia Evans,False,False,High,High,9,9: High : High,"In each instance, she led her team to a project completion that exceeded standard performance expectations from the client.",POSITIVE,0.9985124468803406,19
671,Talia Evans,False,False,High,High,9,9: High : High,"What's more, she suggested and implemented process improvements that were adopted company wide that enhanced efficiency.",POSITIVE,0.9979779124259949,16
671,Talia Evans,False,False,High,High,9,9: High : High,"Finally, she has demonstrated an ability to understand complex situations and earn the trust of her coworkers as a leader.",POSITIVE,0.9995249509811401,20
671,Talia Evans,False,False,High,High,9,9: High : High,Everyone wants to be on her teams and everyone performs better with her as the head coach.,POSITIVE,0.9783201217651367,17
672,Gavyn Acevedo,False,False,High,High,9,9: High : High,"Gavyn Acevedo is an excellent employee, he goes above and beyond the expectations set for him.",POSITIVE,0.9951571822166443,16
672,Gavyn Acevedo,False,False,High,High,9,9: High : High,Gavyn comes to work with a positive attitude each and every day and really outshines his competition.,POSITIVE,0.9978512525558472,17
672,Gavyn Acevedo,False,False,High,High,9,9: High : High,"I feel that Gavyn is on his way up the ladder at our company, he is supervisor material.",POSITIVE,0.997189462184906,18
672,Gavyn Acevedo,False,False,High,High,9,9: High : High,Gavyn has great communication with everyone he comes in to contact with which helps him excel with those around him.,POSITIVE,0.9987903237342834,20
673,Gavyn Acevedo,False,False,High,High,9,9: High : High,Gavyn has increased productivity substantially this year.,POSITIVE,0.9991447925567627,7
673,Gavyn Acevedo,False,False,High,High,9,9: High : High,There is a strong possibility that there will be a lateral movement upwards in the near future.,NEGATIVE,0.8546556234359741,17
673,Gavyn Acevedo,False,False,High,High,9,9: High : High,"If there was a criticism, perhaps one could suggest the volume of work and effort could lead to a slow burnout.",NEGATIVE,0.9692553877830505,21
673,Gavyn Acevedo,False,False,High,High,9,9: High : High,"But, that is a small suggestion, because the work is so well executed.",POSITIVE,0.9929673671722412,13
674,Gavyn Acevedo,False,False,High,High,9,9: High : High,Gavyn is a wonderful addition to this team.,POSITIVE,0.9989632368087769,8
674,Gavyn Acevedo,False,False,High,High,9,9: High : High,Gavyn is a great trainer and teacher in these classes.,POSITIVE,0.9982374906539917,10
674,Gavyn Acevedo,False,False,High,High,9,9: High : High,Gavyn is always making sure his students are understanding what information they are given.,POSITIVE,0.9990684390068054,14
674,Gavyn Acevedo,False,False,High,High,9,9: High : High,Gavyn is always giving 110%.,POSITIVE,0.998485267162323,5
675,Gavyn Acevedo,False,False,High,High,9,9: High : High,Gavyn an absolutely employee.,POSITIVE,0.9981589913368225,4
675,Gavyn Acevedo,False,False,High,High,9,9: High : High,"His work is always high quality and on time, he is very detail orientated, and is very thorough.",POSITIVE,0.9992006421089172,18
675,Gavyn Acevedo,False,False,High,High,9,9: High : High,On top of that he proactively improves himself by learning from mistakes and internalizing feedback.,POSITIVE,0.9932528138160706,15
675,Gavyn Acevedo,False,False,High,High,9,9: High : High,"He gets along with everyone and is constituently learning from others, and helping others in need.",POSITIVE,0.9967309236526489,16
675,Gavyn Acevedo,False,False,High,High,9,9: High : High,Hands down one of the best people I have worked with.,POSITIVE,0.9984525442123413,11
676,Chelsea Stevens,False,False,High,High,9,9: High : High,Chelsea Stevens has been an amazing asset to our company thus far.,POSITIVE,0.997456967830658,12
676,Chelsea Stevens,False,False,High,High,9,9: High : High,Chelsea goes above and beyond what is expected of an employee.,POSITIVE,0.9979333877563477,11
676,Chelsea Stevens,False,False,High,High,9,9: High : High,Chelsea's award winning attitude and work ethic is deserving of a promotion.,POSITIVE,0.9762953519821167,12
676,Chelsea Stevens,False,False,High,High,9,9: High : High,"Chelsea is hardworking, determined and consistently smashes her goals.",POSITIVE,0.9989823698997498,9
677,Chelsea Stevens,False,False,High,High,9,9: High : High,Chelsea Stevens is an ideal employee.,POSITIVE,0.9960300326347351,6
677,Chelsea Stevens,False,False,High,High,9,9: High : High,She delivers results above and beyond what is expected.,POSITIVE,0.9947170615196228,9
677,Chelsea Stevens,False,False,High,High,9,9: High : High,Her ability to perform is remarkable.,POSITIVE,0.9989913105964661,6
677,Chelsea Stevens,False,False,High,High,9,9: High : High,She also displays skills necessary to progress her career significantly.,POSITIVE,0.9990319013595581,10
678,Chelsea Stevens,False,False,High,High,9,9: High : High,Chelsea is an absolutely amazing worker.,POSITIVE,0.9969780445098877,6
678,Chelsea Stevens,False,False,High,High,9,9: High : High,She always produces the highest quality work that exceeds our expectations.,POSITIVE,0.9994267225265503,11
678,Chelsea Stevens,False,False,High,High,9,9: High : High,"Not only that, she constantly seeks to learn and improve her self to produce better work.",NEGATIVE,0.6067205667495728,16
678,Chelsea Stevens,False,False,High,High,9,9: High : High,"Not only is she extremely competent, she has the potential to produce even higher quality work as she progresses",POSITIVE,0.9996480941772461,19
679,Chelsea Stevens,True,True,High,High,9,9: High : High,Chelsea is a key employee to this company.,POSITIVE,0.9951401948928833,8
679,Chelsea Stevens,True,True,High,High,9,9: High : High,Always bringing her A game when arriving to work.,POSITIVE,0.9968922734260559,9
679,Chelsea Stevens,True,True,High,High,9,9: High : High,Chelsea is always positive and in a good mood.,POSITIVE,0.9979109168052673,9
679,Chelsea Stevens,True,True,High,High,9,9: High : High,Chelsea takes her time and double checks her work.,NEGATIVE,0.9299404621124268,9
680,Chelsea Stevens,False,True,High,High,9,9: High : High,Chelsea Stevens excels at any goal set before her.,POSITIVE,0.9995546936988831,9
680,Chelsea Stevens,False,True,High,High,9,9: High : High,"She is a fast learner, and enjoys taking on higher-responsibility tasks.",POSITIVE,0.993523359298706,11
680,Chelsea Stevens,False,True,High,High,9,9: High : High,"She is a valued member of her team, and is friendly with everyone.",POSITIVE,0.9960632920265198,13
680,Chelsea Stevens,False,True,High,High,9,9: High : High,"She cheers on her team when they do well, and encourages them when they need help.",POSITIVE,0.995071530342102,16
681,Frederick Rogers,False,False,High,High,9,9: High : High,Frederick Rogers consistently goes above and beyond his job description.,POSITIVE,0.9985849857330322,10
681,Frederick Rogers,False,False,High,High,9,9: High : High,He produces high quality work and goes out of his way to offer support for his team so that the entire group can accomplish their goals.,POSITIVE,0.9967897534370422,26
681,Frederick Rogers,False,False,High,High,9,9: High : High,"His work ethic and willingness to take on new responsibilities show that he has a long, prosperous career ahead of him.",POSITIVE,0.9986213445663452,21
681,Frederick Rogers,False,False,High,High,9,9: High : High,It is likely that he will be ready to advance to the next position within one year if he continues to demonstrate the same level of work.,POSITIVE,0.9602854251861572,27
682,Frederick Rogers,False,False,High,High,9,9: High : High,I have been so impessed with Frederick Rogers work at our company.,POSITIVE,0.9940118193626404,12
682,Frederick Rogers,False,False,High,High,9,9: High : High,"Fred as he prefers to be called, outshines the competition every single day; he goes above and beyond what is expected of him.",POSITIVE,0.9985830783843994,23
682,Frederick Rogers,False,False,High,High,9,9: High : High,If Fred keeps doing what he has been I feel as he will be able to climb up in our infrastructure.,POSITIVE,0.975136399269104,21
682,Frederick Rogers,False,False,High,High,9,9: High : High,He has been an outstanding employee and I'm so glad he works for our company!,POSITIVE,0.995122492313385,15
683,Frederick Rogers,False,True,High,High,9,9: High : High,Frederick Rogers' energy was so great this season and I believe that he has a great drive in him that will make him an amazing candidate for your company.,POSITIVE,0.9976455569267273,29
683,Frederick Rogers,False,True,High,High,9,9: High : High,He was always trying to make sure that everyone in our department had an uplifting attitude.,POSITIVE,0.9916315674781799,16
683,Frederick Rogers,False,True,High,High,9,9: High : High,He definitely has what it takes to work through any challenges.,POSITIVE,0.9998410940170288,11
683,Frederick Rogers,False,True,High,High,9,9: High : High,Frederick is one of those ''work hard play hard'' kind of employees and will get whatever needs to be done that day done and then will go help out a co-worker to make sure that they are doing just as great as him.,POSITIVE,0.9956114888191223,43
684,Frederick Rogers,False,False,High,High,9,9: High : High,Hey Nathan!,POSITIVE,0.9995299577713013,2
684,Frederick Rogers,False,False,High,High,9,9: High : High,You've been doing a great job lately.,POSITIVE,0.998084545135498,7
684,Frederick Rogers,False,False,High,High,9,9: High : High,"You're so talented at staying flexible on any project, which helps everyone on the team",POSITIVE,0.9986024498939514,15
685,Frederick Rogers,False,False,High,High,9,9: High : High,Frederick is an absolute role model in the work force.,POSITIVE,0.9993805885314941,10
685,Frederick Rogers,False,False,High,High,9,9: High : High,He consistently produces extremely high quality work that far exceeds the expectations of our organization.,POSITIVE,0.9984536170959473,15
685,Frederick Rogers,False,False,High,High,9,9: High : High,He seldom makes mistakes and always learns from them if he does.,POSITIVE,0.9988355040550232,12
685,Frederick Rogers,False,False,High,High,9,9: High : High,Additionally he is an extremely diligent learner and constantly seeks to learn and improve him self.,POSITIVE,0.7870650887489319,16
685,Frederick Rogers,False,False,High,High,9,9: High : High,"Not only does he produce amazing work, but he has the potential to become even better as he gains more experience.",POSITIVE,0.9997666478157043,21
686,Graysen Sellers,False,False,High,High,9,9: High : High,Graysen excels at completing tasks.,POSITIVE,0.9993017911911011,5
686,Graysen Sellers,False,False,High,High,9,9: High : High,He consistently performs his duties to the best of his abilities.,POSITIVE,0.9965453743934631,11
686,Graysen Sellers,False,False,High,High,9,9: High : High,"Other coworkers look to him as a leader, and he is always willing to train or assist his coworkers.",POSITIVE,0.9944139719009399,19
686,Graysen Sellers,False,False,High,High,9,9: High : High,Graysen is dependable and reliable.,POSITIVE,0.9991371035575867,5
686,Graysen Sellers,False,False,High,High,9,9: High : High,He welcomes feedback and regularly strives to improve himself.,POSITIVE,0.9866657853126526,9
687,Graysen Sellers,False,False,High,High,9,9: High : High,Graysen Sellers is phenomenal.,POSITIVE,0.998706579208374,4
687,Graysen Sellers,False,False,High,High,9,9: High : High,"Whatever you bring to him, he gets it done and he gets it done well.",POSITIVE,0.9957874417304993,15
